,Average1,Average5,TasksTotal,TasksRuning,TasksSleeping,CpuUs,CpuSy,CpuId,MemFree,MemUsed,MemBuff,SwapAvail,DiskRead,DiskWrite,NetRead,NetWrite,SysInt,SysCsw,species
9426,5.25,4.99,406,2,262,13.9,3.4,79.6,126323925,2006212,2845092,128070245,0,36000000,480,0,65000,137000,tpc
9427,5.25,4.99,406,1,262,11.8,3.1,81.7,126323925,2006212,2845092,128070245,0,37000000,480,0,57000,119000,tpc
9428,5.25,4.99,406,2,262,12.9,3.3,80.8,126323925,2006212,2845092,128070245,0,35000000,1020,0,62000,129000,tpc
9429,5.25,4.99,406,2,262,13.4,3.9,79.3,126318145,2007340,2849752,128068835,0,36000000,420,0,65000,136000,tpc
9430,5.07,4.96,406,1,262,12.9,3.7,80.4,126318145,2007340,2849752,128068835,0,41000000,2220,0,57000,118000,tpc
9431,5.07,4.96,406,2,262,14.8,3.7,78.5,126318145,2007340,2849752,128068835,0,31000000,180,0,61000,128000,tpc
9432,5.07,4.96,406,1,262,12.0,3.0,82.0,126317345,2007864,2850028,128068255,0,40000000,1260,0,64000,132000,tpc
9433,5.07,4.96,406,3,261,13.6,3.3,80.3,126317345,2007864,2850028,128068255,0,36000000,682,0,63000,129000,tpc
9434,5.07,4.96,406,2,261,12.3,3.4,81.2,126317345,2007864,2850028,128068255,0,34000000,660,0,65000,133000,tpc
9435,4.91,4.92,406,2,262,13.9,3.8,79.3,126312695,2008096,2854440,128068035,0,36000000,840,0,62000,129000,tpc
9436,4.91,4.92,406,2,262,13.8,3.7,79.4,126312695,2008096,2854440,128068035,0,39000000,420,0,64000,135000,tpc
9437,4.91,4.92,406,1,262,12.6,3.4,80.8,126312695,2008096,2854440,128068035,0,37000000,376,0,62000,129000,tpc
9438,4.91,4.92,406,1,262,13.8,3.8,79.4,126312205,2008376,2854652,128067695,0,35000000,600,0,61000,127000,tpc
9439,4.91,4.92,406,1,262,14.4,3.1,79.3,126312205,2008376,2854652,128067695,0,38000000,695,169,65000,136000,tpc
9440,4.92,4.92,406,2,262,11.7,2.6,82.6,126312205,2008376,2854652,128067695,32000,35000000,480,0,65000,136000,tpc
9441,4.92,4.92,406,1,262,12.9,4.2,79.4,126307745,2007912,2859580,128067695,96000,35000000,600,0,57000,119000,tpc
9442,4.92,4.92,406,2,262,13.0,3.2,80.6,126307745,2007912,2859580,128067695,64000,36000000,480,0,60000,127000,tpc
9443,4.92,4.92,406,1,262,11.2,3.2,82.6,126307745,2007912,2859580,128067695,64000,41000000,660,0,58000,122000,tpc
9444,4.92,4.92,406,1,262,13.7,3.7,79.4,126307605,2007932,2859700,128068205,0,32000000,960,0,57000,118000,tpc
9445,5.0,4.94,406,1,262,13.1,3.7,80.2,126307605,2007932,2859700,128068205,0,36000000,1644,0,64000,134000,tpc
9446,5.0,4.94,406,1,262,11.3,2.8,82.2,126307605,2007932,2859700,128068205,0,36000000,658,0,59000,124000,tpc
9447,5.0,4.94,406,1,262,10.9,3.0,83.0,126307165,2008104,2859956,128068035,96000,34000000,538,0,62000,132000,tpc
9448,5.0,4.94,405,3,261,14.1,4.3,78.7,126307165,2008104,2859956,128068035,0,35000000,699,0,60000,126000,tpc
9449,5.0,4.94,405,1,262,13.6,3.8,79.6,126307165,2008104,2859956,128068035,0,37000000,739,0,61000,128000,tpc
9450,5.0,4.94,405,1,262,13.0,3.2,80.9,126301935,2008800,2864492,128067215,0,40000000,631,155,61000,129000,tpc
9451,5.0,4.94,405,1,262,13.9,3.1,80.1,126301935,2008800,2864492,128067215,0,34000000,240,0,64000,135000,tpc
9452,5.0,4.94,405,1,262,13.8,4.1,78.9,126301935,2008800,2864492,128067215,192000,36000000,420,0,57000,120000,tpc
9453,5.0,4.94,405,1,262,13.3,3.2,80.1,126300885,2009708,2864636,128066365,0,34000000,840,0,64000,136000,tpc
9454,5.0,4.94,405,2,262,12.7,3.0,80.9,126300885,2009708,2864636,128066365,0,37000000,862,0,60000,127000,tpc
9455,4.92,4.93,405,1,262,15.5,4.2,77.3,126300885,2009708,2864636,128066365,16000,34000000,442,0,64000,134000,tpc
9456,4.92,4.93,405,1,262,13.5,3.5,79.8,126297285,2008952,2869000,128067035,16000,42000000,840,0,64000,135000,tpc
9457,4.92,4.93,405,2,262,12.5,3.3,81.1,126297285,2008952,2869000,128067035,176000,32000000,900,0,52000,108000,tpc
9458,4.92,4.93,405,1,262,12.8,3.7,80.6,126297285,2008952,2869000,128067035,144000,35000000,622,0,65000,138000,tpc
9459,4.92,4.93,405,2,262,14.3,3.7,78.9,126296145,2009860,2869224,128066015,256000,35000000,682,0,53000,110000,tpc
9460,4.93,4.93,405,2,262,13.9,3.4,79.9,126296145,2009860,2869224,128066015,176000,34000000,420,0,61000,127000,tpc
9461,4.93,4.93,405,2,262,11.9,3.2,81.7,126296145,2009860,2869224,128066015,0,38000000,540,0,65000,136000,tpc
9462,4.93,4.93,405,2,262,13.8,3.9,79.1,126288035,2009628,2877568,128066325,0,35000000,1200,0,58000,121000,tpc
9463,4.93,4.93,405,1,262,12.5,3.2,81.3,126288035,2009628,2877568,128066325,32000,32000000,720,0,56000,116000,tpc
9464,4.93,4.93,405,1,262,12.0,3.3,81.4,126288035,2009628,2877568,128066325,144000,34000000,959,0,51000,105000,tpc
9465,4.85,4.91,405,3,260,13.5,3.9,79.5,126288465,2008636,2878128,128066855,0,40000000,480,0,67000,140000,tpc
9466,4.85,4.91,405,1,262,13.1,3.6,80.2,126288465,2008636,2878128,128066855,80000,34000000,480,0,60000,126000,tpc
9467,4.85,4.91,405,2,261,13.0,3.7,80.2,126288465,2008636,2878128,128066855,112000,37000000,420,0,59000,122000,tpc
9468,4.85,4.91,405,1,262,14.0,3.7,79.2,126283965,2009220,2882040,128066605,0,36000000,1058,0,65000,136000,tpc
9469,4.85,4.91,405,1,262,13.8,3.6,79.5,126283965,2009220,2882040,128066605,0,37000000,562,0,62000,129000,tpc
9470,4.87,4.91,405,1,262,12.8,4.0,80.0,126283965,2009220,2882040,128066605,0,34000000,720,0,62000,132000,tpc
9471,4.87,4.91,405,1,262,13.4,3.5,80.0,126283645,2009596,2881992,128066355,0,36000000,600,0,62000,130000,tpc
9472,4.87,4.91,405,1,262,12.3,3.3,81.1,126283645,2009596,2881992,128066355,0,41000000,480,0,67000,140000,tpc
9473,4.87,4.91,405,1,262,13.6,4.3,79.2,126283645,2009596,2881992,128066355,0,36000000,802,0,65000,131000,tpc
9474,4.87,4.91,405,1,262,12.6,3.2,81.1,126283025,2010112,2882096,128065835,0,35000000,480,0,58000,120000,tpc
9475,4.88,4.92,405,1,262,13.4,3.8,80.0,126283025,2010112,2882096,128065835,0,36000000,600,0,61000,128000,tpc
9476,4.88,4.92,405,1,262,13.2,3.5,80.2,126283025,2010112,2882096,128065835,0,37000000,1019,0,62000,131000,tpc
9477,4.88,4.92,405,1,262,12.9,3.6,80.4,126278525,2010264,2886436,128065595,0,34000000,660,0,63000,132000,tpc
9478,4.88,4.92,405,1,262,14.2,4.1,78.6,126278525,2010264,2886436,128065595,0,43000000,300,0,60000,124000,tpc
9479,4.81,4.9,405,1,262,13.6,3.7,79.3,126278525,2010264,2886436,128065595,0,36000000,300,0,60000,127000,tpc
9480,4.81,4.9,405,4,262,11.6,3.2,82.2,126278415,2010232,2886584,128065655,0,36000000,420,0,60000,126000,tpc
9481,4.81,4.9,405,2,262,13.4,3.4,79.8,126278415,2010232,2886584,128065655,0,38000000,480,0,55000,115000,tpc
9482,4.81,4.9,405,1,262,13.1,3.5,80.0,126274085,2010180,2890964,128065555,0,35000000,420,0,59000,125000,tpc
9483,4.81,4.9,405,1,262,14.3,3.8,79.3,126274085,2010180,2890964,128065555,0,37000000,540,0,61000,128000,tpc
9484,4.9,4.92,405,2,262,12.6,2.6,81.3,126274085,2010180,2890964,128065555,0,35000000,600,0,59000,123000,tpc
9485,4.9,4.92,405,1,262,12.7,3.1,81.2,126276065,2007832,2891336,128067645,0,41000000,720,0,65000,136000,tpc
9486,4.9,4.92,405,1,262,13.1,3.3,80.5,126276065,2007832,2891336,128067645,0,38000000,420,0,66000,138000,tpc
9487,4.9,4.92,405,2,261,14.1,3.6,79.2,126276065,2007832,2891336,128067645,0,37000000,540,0,60000,122000,tpc
9488,4.9,4.92,405,1,262,12.1,3.0,81.8,126276235,2007632,2891368,128067965,0,37000000,1729,0,63000,129000,tpc
9489,4.83,4.9,405,1,262,11.9,3.6,81.3,126276235,2007632,2891368,128067965,0,33000000,512,0,61000,127000,tpc
9490,4.83,4.9,405,1,262,13.8,3.5,79.6,126276235,2007632,2891368,128067965,0,39000000,452,0,59000,121000,tpc
9491,4.83,4.9,405,2,262,12.8,3.6,80.4,126272195,2007640,2895404,128068155,0,33000000,600,0,58000,119000,tpc
9492,4.83,4.9,405,3,261,12.0,3.0,81.9,126272195,2007640,2895404,128068155,0,37000000,1439,0,63000,133000,tpc
9493,4.83,4.9,405,1,262,13.6,3.9,79.5,126272195,2007640,2895404,128068155,0,36000000,682,0,62000,130000,tpc
9494,4.68,4.87,405,2,261,12.4,3.3,81.3,126271755,2007776,2895704,128067825,0,39000000,540,0,59000,122000,tpc
9495,4.68,4.87,405,2,262,13.0,3.0,80.7,126271755,2007776,2895704,128067825,0,37000000,660,0,66000,139000,tpc
9496,4.68,4.87,405,1,262,12.1,3.1,81.5,126271755,2007776,2895704,128067825,0,36000000,682,0,62000,129000,tpc
9497,4.68,4.87,405,1,262,14.0,4.1,78.7,126262605,2008412,2904208,128067135,0,37000000,818,0,61000,129000,tpc
9498,4.68,4.87,405,1,262,12.9,3.3,81.1,126262605,2008412,2904208,128067135,0,36000000,960,0,58000,123000,tpc
9499,4.71,4.87,405,1,262,13.5,3.6,79.7,126262605,2008412,2904208,128067135,0,38000000,540,0,63000,132000,tpc
9500,4.71,4.87,405,1,262,12.8,3.5,80.7,126261025,2009908,2904304,128065655,0,40000000,805,0,63000,133000,tpc
9501,4.71,4.87,405,1,262,13.8,4.0,79.5,126261025,2009908,2904304,128065655,0,36000000,600,0,61000,127000,tpc
9502,4.71,4.87,405,1,262,14.8,3.3,78.4,126261025,2009908,2904304,128065655,0,37000000,840,0,57000,119000,tpc
9503,4.71,4.87,406,2,261,14.1,3.5,79.2,126260765,2009468,2905004,128065505,0,37000000,540,0,57000,121000,tpc
9504,4.81,4.89,406,1,262,13.3,3.8,80.0,126260765,2009468,2905004,128065505,0,34000000,780,0,59000,123000,tpc
9505,4.81,4.89,406,2,262,13.5,3.7,79.7,126260765,2009468,2905004,128065505,0,38000000,360,0,63000,132000,tpc
9506,4.81,4.89,406,3,262,13.1,3.7,79.8,126256115,2010200,2908924,128065115,0,33000000,2076,0,57000,119000,tpc
9507,4.81,4.89,406,1,262,14.4,3.6,79.0,126256115,2010200,2908924,128065115,0,41000000,600,54,60000,127000,tpc
9508,4.81,4.89,406,2,262,11.6,2.7,82.4,126256115,2010200,2908924,128065115,0,34000000,879,0,60000,127000,tpc
9509,4.83,4.89,406,2,262,13.1,3.8,80.0,126256405,2009844,2908984,128065445,0,35000000,622,0,62000,129000,tpc
9510,4.83,4.89,406,2,262,13.1,3.7,80.3,126256405,2009844,2908984,128065445,0,36000000,600,0,62000,131000,tpc
9511,4.83,4.89,406,2,262,13.5,3.8,79.4,126256405,2009844,2908984,128065445,0,37000000,960,0,60000,126000,tpc
9512,4.83,4.89,405,2,262,12.2,3.3,81.4,126251055,2010980,2913192,128064405,0,35000000,660,0,58000,121000,tpc
9513,4.83,4.89,405,1,262,14.3,3.4,79.3,126251055,2010980,2913192,128064405,0,39000000,562,0,58000,122000,tpc
9514,4.6,4.85,405,1,262,13.3,3.5,80.0,126251055,2010980,2913192,128064405,0,38000000,900,0,60000,124000,tpc
9515,4.6,4.85,405,1,262,13.4,3.5,80.2,126251215,2010692,2913320,128064725,32000,35000000,540,0,63000,132000,tpc
9516,4.6,4.85,405,1,262,12.1,3.3,81.2,126251215,2010692,2913320,128064725,0,35000000,720,0,59000,124000,tpc
9517,4.6,4.85,405,1,262,14.0,3.8,79.2,126251215,2010692,2913320,128064725,0,35000000,480,0,62000,129000,tpc
9518,4.6,4.85,405,2,262,13.0,3.3,80.4,126246195,2011248,2917788,128064055,0,37000000,360,0,59000,124000,tpc
9519,4.71,4.87,405,1,262,12.9,4.0,80.2,126246195,2011248,2917788,128064055,0,35000000,360,0,61000,128000,tpc
9520,4.71,4.87,405,2,262,14.2,3.9,78.9,126246195,2011248,2917788,128064055,0,38000000,540,0,68000,142000,tpc
9521,4.71,4.87,405,2,262,13.3,3.8,80.0,126247985,2009348,2917900,128065985,0,38000000,600,0,64000,133000,tpc
9522,4.71,4.87,405,1,262,13.7,3.4,80.0,126247985,2009348,2917900,128065985,0,38000000,1320,0,63000,130000,tpc
9523,4.71,4.87,405,1,262,12.6,3.3,81.0,126247985,2009348,2917900,128065985,0,38000000,840,0,62000,131000,tpc
9524,4.9,4.9,405,1,262,12.9,3.4,80.4,126247485,2009836,2917912,128065595,0,36000000,600,0,63000,132000,tpc
9525,4.9,4.9,405,2,261,11.9,3.6,81.6,126247485,2009836,2917912,128065595,0,36000000,420,0,65000,137000,tpc
9526,4.9,4.9,405,2,261,14.2,3.1,79.6,126247485,2009836,2917912,128065595,0,35000000,480,0,58000,121000,tpc
9527,4.9,4.9,405,1,262,12.5,3.2,81.1,126243145,2009356,2922732,128065505,0,36000000,300,0,58000,122000,tpc
9528,4.82,4.89,405,1,262,13.4,3.3,80.2,126243145,2009356,2922732,128065505,0,34000000,998,0,63000,132000,tpc
9529,4.82,4.89,405,1,262,12.7,3.5,80.2,126243145,2009356,2922732,128065505,4096,41000000,600,0,64000,134000,tpc
9530,4.82,4.89,405,3,261,12.2,3.0,81.6,126242365,2009840,2923020,128065315,0,36000000,480,0,60000,127000,tpc
9531,4.82,4.89,405,1,262,13.9,3.7,79.3,126242365,2009840,2923020,128065315,0,36000000,442,0,64000,134000,tpc
9532,4.82,4.89,405,1,262,13.2,3.4,80.3,126242365,2009840,2923020,128065315,48000,36000000,779,0,61000,128000,tpc
9533,4.76,4.87,405,1,262,13.0,3.0,81.0,126237565,2010176,2927484,128064835,0,36000000,600,0,63000,132000,tpc
9534,4.76,4.87,405,1,262,15.8,4.2,77.1,126237565,2010176,2927484,128064835,0,35000000,540,0,60000,125000,tpc
9535,4.76,4.87,405,1,262,12.3,3.4,81.2,126237565,2010176,2927484,128064835,16000,39000000,791,0,59000,123000,tpc
9536,4.76,4.87,405,1,262,12.9,3.4,80.4,126238085,2009800,2927348,128065455,0,34000000,935,0,61000,128000,tpc
9537,4.76,4.87,405,2,262,13.8,3.7,79.1,126238085,2009800,2927348,128065455,64000,36000000,682,0,63000,125000,tpc
9538,4.54,4.82,405,1,262,13.6,3.8,79.2,126238085,2009800,2927348,128065455,0,34000000,420,0,69000,129000,tpc
9539,4.54,4.82,405,2,262,12.7,3.0,81.1,126231615,2011884,2931728,128063315,32000,37000000,780,0,65000,128000,tpc
9540,4.54,4.82,405,2,262,13.1,3.6,79.7,126231615,2011884,2931728,128063315,0,34000000,5269,0,67000,138000,tpc
9541,4.54,4.82,405,3,261,14.5,3.7,78.9,126231615,2011884,2931728,128063315,0,36000000,806,0,60000,125000,tpc
9542,4.54,4.82,405,1,262,12.8,3.7,80.4,126230995,2012016,2932224,128062885,0,37000000,720,0,58000,121000,tpc
9543,4.57,4.83,405,2,262,12.3,3.6,81.0,126230995,2012016,2932224,128062885,0,35000000,956,0,57000,118000,tpc
9544,4.57,4.83,405,2,262,12.2,3.8,80.6,126230995,2012016,2932224,128062885,0,38000000,598,0,62000,131000,tpc
9545,4.57,4.83,405,2,262,14.2,3.6,78.8,126224785,2013960,2936484,128061045,0,35000000,2105,194,61000,127000,tpc
9546,4.57,4.83,405,1,262,12.6,3.5,81.0,126224785,2013960,2936484,128061045,0,35000000,3530,0,62000,130000,tpc
9547,4.57,4.83,405,2,262,12.0,3.2,81.8,126224785,2013960,2936484,128061045,128000,36000000,972,0,59000,124000,tpc
9548,4.85,4.88,405,1,262,13.9,3.8,79.1,126223705,2014516,2937012,128060355,352000,35000000,1493,0,60000,126000,tpc
9549,4.85,4.88,405,1,262,12.7,3.3,80.8,126223705,2014516,2937012,128060355,0,36000000,1032,0,59000,123000,tpc
9550,4.85,4.88,405,1,262,12.8,4.0,79.9,126223705,2014516,2937012,128060355,0,38000000,982,0,64000,135000,tpc
9551,4.85,4.88,405,3,261,14.4,3.2,79.3,126223295,2014412,2937528,128060055,0,39000000,968,42,61000,126000,tpc
9552,4.85,4.88,405,2,262,12.4,3.2,81.3,126223295,2014412,2937528,128060055,64000,35000000,1020,0,66000,139000,tpc
9553,4.54,4.81,405,1,262,14.2,3.5,79.5,126223295,2014412,2937528,128060055,0,36000000,844,0,63000,132000,tpc
9554,4.54,4.81,405,3,261,11.7,3.6,81.6,126219735,2014200,2941296,128060765,0,38000000,682,0,58000,122000,tpc
9555,4.54,4.81,405,1,262,13.4,3.4,80.0,126219735,2014200,2941296,128060765,0,34000000,420,0,64000,136000,tpc
9556,4.54,4.81,405,1,262,12.8,3.0,81.4,126219735,2014200,2941296,128060765,0,38000000,480,0,63000,132000,tpc
9557,4.54,4.81,405,1,262,13.0,3.4,80.5,126219005,2014736,2941496,128060125,0,38000000,975,0,64000,134000,tpc
9558,4.5,4.8,405,2,262,12.8,3.3,80.4,126219005,2014736,2941496,128060125,48000,37000000,660,0,59000,124000,tpc
9559,4.5,4.8,405,3,261,12.8,3.6,80.4,126219005,2014736,2941496,128060125,48000,37000000,540,0,62000,132000,tpc
9560,4.5,4.8,405,2,262,12.3,3.6,80.9,126215085,2014268,2945872,128060605,16000,38000000,420,0,66000,136000,tpc
9561,4.5,4.8,405,1,262,13.3,3.7,80.0,126215085,2014268,2945872,128060605,0,38000000,2640,0,62000,129000,tpc
9562,4.5,4.8,405,2,262,13.5,3.5,80.0,126215085,2014268,2945872,128060605,80000,33000000,720,0,56000,118000,tpc
9563,4.54,4.8,405,1,262,13.2,3.7,80.2,126214165,2015280,2945784,128059785,0,35000000,823,101,62000,130000,tpc
9564,4.54,4.8,405,1,262,11.4,2.9,82.7,126214165,2015280,2945784,128059785,16000,42000000,1200,0,63000,132000,tpc
9565,4.54,4.8,405,2,261,12.0,3.0,81.9,126214165,2015280,2945784,128059785,240000,37000000,420,0,57000,120000,tpc
9566,4.54,4.8,405,1,262,13.3,3.6,80.0,126209955,2015056,2950228,128059825,0,35000000,360,0,59000,123000,tpc
9567,4.54,4.8,405,1,262,12.1,3.2,81.2,126209955,2015056,2950228,128059825,0,35000000,540,0,61000,126000,tpc
9568,4.57,4.81,405,2,262,13.7,3.6,79.7,126209955,2015056,2950228,128059825,0,35000000,759,0,63000,132000,tpc
9569,4.57,4.81,405,1,262,13.4,3.3,80.2,126206255,2014468,2954504,128060385,0,40000000,682,0,61000,127000,tpc
9570,4.57,4.81,405,1,262,12.4,3.5,81.3,126206255,2014468,2954504,128060385,0,37000000,720,0,61000,129000,tpc
9571,4.57,4.81,405,1,262,13.1,3.6,80.2,126206255,2014468,2954504,128060385,0,35000000,480,0,61000,128000,tpc
9572,4.57,4.81,405,1,262,12.7,3.4,81.0,126206695,2013864,2954672,128060925,0,41000000,360,0,63000,131000,tpc
9573,4.77,4.84,405,1,262,12.4,3.4,81.2,126206695,2013864,2954672,128060925,0,36000000,682,0,58000,122000,tpc
9574,4.77,4.84,405,2,262,12.4,3.2,81.0,126206545,2014032,2954652,128060855,0,36000000,720,0,58000,123000,tpc
9575,4.77,4.84,405,1,262,13.2,3.8,79.9,126206545,2014032,2954652,128060855,0,37000000,600,0,57000,121000,tpc
9576,4.77,4.84,405,2,262,13.5,3.1,80.1,126206545,2014032,2954652,128060855,0,34000000,780,0,60000,125000,tpc
9577,4.95,4.88,405,1,262,12.0,3.3,81.3,126202705,2013676,2958856,128061265,0,36000000,802,0,59000,123000,tpc
9578,4.95,4.88,405,3,261,12.9,3.6,80.6,126202705,2013676,2958856,128061265,0,35000000,300,0,59000,123000,tpc
9579,4.95,4.88,405,1,262,13.7,3.6,79.8,126202705,2013676,2958856,128061265,112000,41000000,480,0,59000,125000,tpc
9580,4.95,4.88,405,2,262,13.6,3.8,79.8,126202835,2013436,2958968,128061505,0,39000000,664,0,56000,117000,tpc
9581,4.95,4.88,405,2,262,12.2,3.3,81.4,126202835,2013436,2958968,128061505,0,37000000,502,0,62000,128000,tpc
9582,5.11,4.92,405,2,262,13.5,3.7,79.9,126202835,2013436,2958968,128061505,0,38000000,1020,0,60000,126000,tpc
9583,5.11,4.92,405,2,262,12.0,3.2,81.7,126198495,2013340,2963392,128061445,0,36000000,600,0,56000,118000,tpc
9584,5.11,4.92,405,2,262,12.1,3.0,81.7,126198495,2013340,2963392,128061445,0,38000000,420,0,52000,109000,tpc
9585,5.11,4.92,405,1,262,11.9,3.5,81.7,126198495,2013340,2963392,128061445,0,35000000,600,0,59000,123000,tpc
9586,5.11,4.92,405,1,262,12.9,3.7,80.3,126198725,2012988,2963528,128061725,0,39000000,420,0,58000,121000,tpc
9587,5.18,4.93,405,1,262,12.2,3.0,81.5,126198725,2012988,2963528,128061725,0,38000000,960,0,61000,127000,tpc
9588,5.18,4.93,405,1,262,14.3,3.5,79.3,126198725,2012988,2963528,128061725,0,36000000,1299,0,62000,129000,tpc
9589,5.18,4.93,405,2,262,13.3,3.8,80.2,126194495,2012900,2967840,128061765,0,36000000,1140,0,58000,121000,tpc
9590,5.18,4.93,405,4,261,12.7,3.5,80.7,126194495,2012900,2967840,128061765,0,35000000,802,0,61000,129000,tpc
9591,5.18,4.93,405,1,262,12.1,3.2,81.2,126194495,2012900,2967840,128061765,0,37000000,1320,0,58000,122000,tpc
9592,5.33,4.97,405,1,262,13.2,3.6,79.9,126194275,2012724,2968232,128061655,0,37000000,1559,0,58000,122000,tpc
9593,5.33,4.97,405,1,262,12.8,3.5,80.5,126194275,2012724,2968232,128061655,0,31000000,1320,0,58000,122000,tpc
9594,5.33,4.97,405,2,262,11.6,3.3,82.2,126194275,2012724,2968232,128061655,0,41000000,1162,0,58000,122000,tpc
9595,5.33,4.97,405,1,262,14.2,3.8,78.7,126189445,2013664,2972120,128061085,4096,41000000,1200,0,61000,128000,tpc
9596,5.33,4.97,405,2,262,13.7,3.5,79.8,126189445,2013664,2972120,128061085,0,36000000,1502,0,59000,124000,tpc
9597,5.46,5.0,405,1,262,10.5,3.0,83.4,126189445,2013664,2972120,128061085,0,35000000,1380,0,58000,121000,tpc
9598,5.46,5.0,405,1,262,13.4,3.7,80.0,126189155,2013764,2972312,128060945,0,36000000,1088,0,60000,127000,tpc
9599,5.46,5.0,405,4,260,12.7,3.4,80.6,126189155,2013764,2972312,128060945,0,39000000,720,0,66000,127000,tpc
9600,5.46,5.0,405,1,262,13.9,3.3,79.9,126189155,2013764,2972312,128060945,0,37000000,420,0,63000,128000,tpc
9601,5.46,5.0,405,2,262,12.7,3.4,80.5,126185695,2012932,2976600,128061755,0,33000000,420,0,59000,123000,tpc
9602,5.59,5.04,405,3,260,12.2,3.1,81.4,126185695,2012932,2976600,128061755,0,38000000,600,0,58000,121000,tpc
9603,5.59,5.04,405,2,262,13.3,3.7,80.1,126185695,2012932,2976600,128061755,0,36000000,720,0,57000,120000,tpc
9604,5.59,5.04,405,2,261,13.3,3.4,80.1,126185955,2012572,2976712,128062115,0,38000000,899,0,57000,119000,tpc
9605,5.59,5.04,405,1,262,13.5,3.0,80.3,126185955,2012572,2976712,128062115,0,36000000,780,0,56000,116000,tpc
9606,5.59,5.04,405,1,262,13.7,3.3,79.7,126185955,2012572,2976712,128062115,0,35000000,540,0,60000,126000,tpc
9607,5.62,5.05,405,1,262,13.7,3.6,79.4,126180805,2013172,2981256,128061265,0,34000000,562,0,59000,126000,tpc
9608,5.62,5.05,405,2,262,13.4,2.8,80.8,126180805,2013172,2981256,128061265,0,39000000,579,0,62000,131000,tpc
9609,5.62,5.05,405,1,262,13.5,3.8,79.4,126180805,2013172,2981256,128061265,0,39000000,480,0,61000,128000,tpc
9610,5.62,5.05,405,1,262,12.8,3.3,80.6,126180655,2013268,2981312,128061235,0,35000000,480,0,61000,128000,tpc
9611,5.62,5.05,405,2,262,12.7,3.5,80.7,126180655,2013268,2981312,128061235,0,32000000,562,0,57000,119000,tpc
9612,5.57,5.05,405,4,261,13.0,3.8,79.8,126180655,2013268,2981312,128061235,0,38000000,840,0,61000,126000,tpc
9613,5.57,5.05,405,2,262,13.1,3.0,80.8,126180065,2013740,2981424,128060755,0,40000000,780,0,61000,127000,tpc
9614,5.57,5.05,405,1,262,13.2,3.3,80.3,126180065,2013740,2981424,128060755,0,34000000,600,0,53000,112000,tpc
9615,5.57,5.05,405,1,262,11.8,3.0,81.6,126180065,2013740,2981424,128060755,0,38000000,480,0,65000,135000,tpc
9616,5.57,5.05,405,1,262,14.3,3.8,78.7,126174365,2014696,2986164,128059255,0,36000000,480,0,63000,132000,tpc
9617,5.44,5.03,405,1,262,12.2,3.7,80.8,126174365,2014696,2986164,128059255,0,33000000,856,0,57000,119000,tpc
9618,5.44,5.03,405,1,262,13.4,3.9,79.6,126174365,2014696,2986164,128059255,0,41000000,562,0,54000,114000,tpc
9619,5.44,5.03,405,3,261,12.6,3.4,80.7,126174635,2014784,2985816,128059635,0,34000000,420,0,62000,130000,tpc
9620,5.44,5.03,405,3,262,14.8,3.8,78.5,126174635,2014784,2985816,128059635,0,39000000,719,0,58000,122000,tpc
9621,5.49,5.05,405,1,262,12.8,3.7,80.2,126168885,2016208,2990144,128057985,0,36000000,540,0,64000,135000,tpc
9622,5.49,5.05,405,1,262,12.9,3.8,80.3,126168885,2016208,2990144,128057985,0,36000000,622,0,59000,124000,tpc
9623,5.49,5.05,405,1,262,13.6,3.8,79.6,126168885,2016208,2990144,128057985,0,37000000,540,0,57000,119000,tpc
9624,5.49,5.05,405,1,262,11.7,3.3,81.6,126167425,2017592,2990212,128056755,0,35000000,780,0,62000,130000,tpc
9625,5.49,5.05,405,1,262,11.7,3.0,82.3,126167425,2017592,2990212,128056755,0,36000000,360,0,63000,132000,tpc
9626,5.61,5.08,405,1,262,13.2,3.3,80.4,126167425,2017592,2990212,128056755,0,36000000,480,0,58000,122000,tpc
9627,5.61,5.08,405,1,262,12.2,3.2,81.3,126163565,2017364,2994300,128057185,0,37000000,600,0,61000,129000,tpc
9628,5.61,5.08,405,2,262,14.0,3.5,79.2,126163565,2017364,2994300,128057185,0,40000000,1531,0,63000,134000,tpc
9629,5.61,5.08,405,1,262,13.6,3.1,79.9,126163565,2017364,2994300,128057185,0,37000000,2580,0,59000,122000,tpc
9630,5.61,5.08,405,2,262,14.0,3.8,79.0,126158735,2017684,2998816,128056605,0,37000000,480,0,62000,130000,tpc
9631,5.56,5.08,405,2,262,12.9,3.7,80.1,126158735,2017684,2998816,128056605,0,36000000,2398,0,62000,131000,tpc
9632,5.56,5.08,405,1,262,13.4,3.2,80.2,126158735,2017684,2998816,128056605,0,36000000,864,0,58000,122000,tpc
9633,5.56,5.08,405,2,262,13.0,3.9,79.6,126158525,2017372,2999332,128056515,0,36000000,480,0,58000,123000,tpc
9634,5.56,5.08,405,1,262,13.7,3.6,79.4,126158525,2017372,2999332,128056515,0,35000000,900,0,59000,124000,tpc
9635,5.56,5.08,405,2,262,12.6,3.6,80.1,126158525,2017372,2999332,128056515,0,33000000,682,0,62000,130000,tpc
9636,5.76,5.13,405,2,262,14.4,3.9,78.4,126155405,2016688,3003136,128057635,0,43000000,420,0,62000,130000,tpc
9637,5.76,5.13,405,1,262,12.8,3.1,80.8,126155405,2016688,3003136,128057635,0,37000000,992,54,63000,130000,tpc
