,Average1,Average5,TasksTotal,TasksRuning,TasksSleeping,CpuUs,CpuSy,CpuId,MemFree,MemUsed,MemBuff,SwapAvail,DiskRead,DiskWrite,NetRead,NetWrite,SysInt,SysCsw,species
6558,10.25,10.17,392,1,249,0.1,0.1,74.9,128832305,1227492,1115432,128902755,8368000,0,540,0,1358,2118,fio
6559,10.23,10.17,392,1,249,0.1,0.0,74.9,128832305,1227492,1115432,128902755,8112000,4096,622,0,1316,2017,fio
6560,10.23,10.17,392,1,249,0.5,0.2,76.4,128832325,1227372,1115544,128902895,8000000,172000,736,0,1263,1952,fio
6561,10.23,10.17,392,1,249,0.0,0.1,79.1,128832325,1227372,1115544,128902895,8224000,32000,540,0,1286,1988,fio
6562,10.23,10.17,392,1,249,0.1,0.1,79.0,128832325,1227372,1115544,128902895,8240000,40000,780,0,1425,2172,fio
6563,10.23,10.17,392,1,249,0.0,0.0,79.1,128831955,1227584,1115692,128902625,8112000,0,562,0,1296,1990,fio
6564,10.21,10.16,392,1,249,0.1,0.0,79.1,128831955,1227584,1115692,128902625,8288000,172000,420,0,1356,2069,fio
6565,10.21,10.16,392,1,249,0.1,0.1,79.0,128831955,1227584,1115692,128902625,8320000,4096,442,0,1359,2087,fio
6566,10.21,10.16,392,1,249,0.1,0.1,79.0,128831965,1227384,1115876,128902795,7984000,0,600,0,1327,2049,fio
6567,10.21,10.16,392,1,249,0.1,0.0,79.1,128831965,1227384,1115876,128902795,8336000,28000,420,0,1355,2085,fio
6568,10.21,10.16,392,1,249,0.1,0.0,79.1,128831965,1227384,1115876,128902795,8240000,4096,300,0,1307,2013,fio
6569,10.28,10.18,392,1,249,0.1,0.1,77.8,128831855,1227392,1115980,128902805,8080000,4096,442,0,1338,2028,fio
6570,10.28,10.18,392,1,249,0.1,0.1,74.9,128831855,1227392,1115980,128902805,8080000,0,742,0,1401,2135,fio
6571,10.28,10.18,392,1,249,0.0,0.0,73.3,128831855,1227392,1115980,128902805,8272000,4096,540,0,1322,2022,fio
6572,10.28,10.18,392,1,249,0.1,0.1,74.8,128831745,1227392,1116096,128902755,8112000,204000,480,0,1308,2018,fio
6573,10.28,10.18,392,1,249,0.1,0.1,74.9,128831745,1227392,1116096,128902755,8240000,0,600,0,1367,2088,fio
6574,10.25,10.17,392,1,249,0.1,0.1,74.8,128831745,1227392,1116096,128902755,8304000,4096,1581,0,1406,2131,fio
6575,10.25,10.17,392,1,249,0.1,0.1,74.8,128831715,1227404,1116120,128902815,7984000,0,1020,0,1283,1968,fio
6576,10.25,10.17,392,1,249,0.1,0.2,74.8,128831715,1227404,1116120,128902815,8336000,172000,759,0,1326,2046,fio
6577,10.25,10.17,392,1,249,0.0,0.1,74.9,128831715,1227404,1116120,128902815,8304000,68000,660,0,1316,2035,fio
6578,10.25,10.17,392,1,249,0.1,0.1,74.8,128831585,1227388,1116260,128902815,8256000,0,1161,0,1386,2139,fio
6579,10.23,10.17,392,1,249,0.1,0.1,74.9,128831585,1227388,1116260,128902815,8208000,172000,660,0,1328,2068,fio
6580,10.23,10.17,392,1,249,0.1,0.1,74.8,128831585,1227388,1116260,128902815,7968000,0,420,0,1238,1931,fio
6581,10.23,10.17,392,1,249,0.0,0.1,74.9,128831605,1227276,1116360,128902885,8112000,4096,360,0,1300,2016,fio
6582,10.23,10.17,392,1,249,0.1,0.1,73.7,128831605,1227276,1116360,128902885,7936000,28000,922,0,1364,2080,fio
6583,10.23,10.17,392,1,249,0.1,0.1,70.7,128831605,1227276,1116360,128902885,8080000,4096,1203,0,1346,2032,fio
6584,10.21,10.17,392,1,249,0.1,0.1,70.7,128831475,1227288,1116472,128902865,8048000,208000,720,0,1309,2021,fio
6585,10.21,10.17,392,1,249,0.0,0.1,70.7,128831475,1227288,1116472,128902865,8480000,0,1019,0,1354,2059,fio
6586,10.21,10.17,392,1,249,0.1,0.0,70.7,128831475,1227288,1116472,128902865,8320000,4096,480,0,1393,2139,fio
6587,10.21,10.17,392,1,249,0.1,0.1,70.7,128831135,1227420,1116672,128902705,8016000,24000,720,0,1336,2053,fio
6588,10.21,10.17,392,1,249,0.1,0.0,70.7,128831135,1227420,1116672,128902705,8336000,0,360,0,1337,2054,fio
6589,10.2,10.16,392,1,249,0.2,0.1,70.6,128831135,1227420,1116672,128902705,8320000,0,660,0,1387,2108,fio
6590,10.2,10.16,392,3,247,0.1,0.0,70.7,128831015,1227404,1116812,128902765,8240000,4096,480,0,1333,2077,fio
6591,10.2,10.16,392,3,248,0.1,0.1,70.7,128831015,1227404,1116812,128902765,8016000,172000,660,0,1248,1937,fio
6592,10.2,10.16,392,1,249,0.1,0.1,70.7,128831015,1227404,1116812,128902765,6896000,0,600,0,1199,1847,fio
6593,10.2,10.16,392,1,249,0.0,0.0,70.5,128830775,1227528,1116928,128902595,8048000,24000,680,90,1266,1977,fio
6594,10.18,10.16,392,1,249,0.1,0.1,66.5,128830775,1227528,1116928,128902595,8096000,0,853,0,1351,2095,fio
6595,10.18,10.16,392,1,249,0.1,0.1,70.5,128830775,1227528,1116928,128902595,7792000,0,540,0,1289,1979,fio
6596,10.18,10.16,392,1,249,0.1,0.1,70.7,128830855,1227428,1116948,128902735,8160000,4096,882,0,1295,2007,fio
6597,10.18,10.16,392,1,249,0.1,0.0,70.7,128830855,1227428,1116948,128902735,8112000,4096,660,0,1309,1994,fio
6598,10.17,10.16,392,1,249,0.1,0.1,70.7,128830855,1227428,1116948,128902735,8064000,244000,540,0,1379,2124,fio
6599,10.17,10.16,392,1,249,0.1,0.1,70.7,128830495,1227672,1117064,128902495,8288000,0,622,0,1377,2091,fio
6600,10.17,10.16,392,1,249,0.1,0.1,70.7,128830495,1227672,1117064,128902495,8288000,0,480,0,1352,2080,fio
6601,10.17,10.16,392,1,249,0.0,0.0,70.8,128830495,1227672,1117064,128902495,7920000,0,599,0,1247,1934,fio
6602,10.17,10.16,392,1,249,0.1,0.0,70.7,128830255,1227816,1117164,128902385,7968000,4096,720,0,1361,2087,fio
6603,10.15,10.16,392,1,249,0.1,0.0,70.7,128830255,1227816,1117164,128902385,7680000,200000,622,0,1290,1982,fio
6604,10.15,10.16,392,1,249,0.1,0.1,70.7,128830255,1227816,1117164,128902385,7840000,4096,682,0,1258,1943,fio
6605,10.15,10.16,392,1,249,0.1,0.1,70.7,128830095,1227828,1117304,128902435,8064000,0,420,0,1263,1962,fio
6606,10.15,10.16,392,1,249,0.2,0.0,66.8,128830095,1227828,1117304,128902435,8176000,4096,540,0,1343,2102,fio
6607,10.15,10.16,392,1,249,0.1,0.1,66.5,128830095,1227828,1117304,128902435,8176000,4096,968,0,1283,1993,fio
6608,10.14,10.15,392,1,249,0.1,0.1,66.5,128830125,1227680,1117420,128902575,8528000,52000,1004,0,1323,2051,fio
6609,10.14,10.15,392,1,249,0.1,0.1,67.9,128830125,1227680,1117420,128902575,7968000,0,1083,0,1308,2014,fio
6610,10.14,10.15,392,1,249,0.1,0.1,70.7,128830125,1227680,1117420,128902575,7968000,236000,780,0,1321,2060,fio
6611,10.14,10.15,392,1,249,0.0,0.1,71.1,128830145,1227556,1117528,128902645,7648000,4096,480,0,1233,1921,fio
6612,10.14,10.15,392,1,249,0.1,0.0,70.7,128830145,1227556,1117528,128902645,8256000,0,1162,0,1287,1999,fio
6613,10.13,10.15,392,1,249,0.1,0.1,70.7,128830145,1227556,1117528,128902645,8240000,4096,720,0,1301,2011,fio
6614,10.13,10.15,392,1,249,0.1,0.1,70.7,128830035,1227564,1117636,128902645,8096000,172000,480,0,1375,2130,fio
6615,10.13,10.15,392,1,249,0.0,0.0,70.8,128830035,1227564,1117636,128902645,8320000,28000,660,0,1369,2090,fio
6616,10.13,10.15,392,1,249,0.1,0.0,70.7,128830035,1227564,1117636,128902645,8224000,0,1743,0,1391,2080,fio
6617,10.13,10.15,392,1,249,0.1,0.1,70.7,128829775,1227700,1117760,128902515,7952000,4096,964,0,1323,2035,fio
6618,10.2,10.16,392,1,249,0.1,0.2,68.9,128829775,1227700,1117760,128902515,7984000,176000,720,0,1353,2084,fio
6619,10.2,10.16,392,1,249,0.6,0.1,66.0,128829775,1227700,1117760,128902515,8400000,4096,802,0,1418,2105,fio
6620,10.2,10.16,392,1,249,0.1,0.1,66.5,128829795,1227516,1117920,128902645,7696000,24000,856,0,1306,2000,fio
6621,10.2,10.16,392,1,249,0.1,0.0,66.7,128829795,1227516,1117920,128902645,7712000,0,900,0,1286,1956,fio
6622,10.2,10.16,392,1,249,0.1,0.1,70.7,128829795,1227516,1117920,128902645,8304000,0,660,0,1432,2201,fio
6623,10.26,10.18,392,1,249,0.0,0.1,66.6,128829555,1227656,1118028,128902515,8016000,172000,922,0,1336,2015,fio
6624,10.26,10.18,392,1,249,0.0,0.0,69.1,128829555,1227656,1118028,128902515,8000000,4096,1320,0,1316,1991,fio
6625,10.26,10.18,392,1,249,0.0,0.1,70.8,128829555,1227656,1118028,128902515,8336000,24000,1260,0,1394,2114,fio
6626,10.26,10.18,392,1,249,0.1,0.1,70.7,128829455,1227676,1118100,128902525,8000000,0,1260,0,1378,2103,fio
6627,10.26,10.18,392,1,249,0.1,0.0,70.8,128829455,1227676,1118100,128902525,8224000,0,900,0,1362,2061,fio
6628,10.32,10.19,392,1,249,0.1,0.1,73.3,128829455,1227676,1118100,128902525,8000000,208000,1620,0,1381,2071,fio
6629,10.32,10.19,392,1,249,0.1,0.0,71.3,128829345,1227680,1118212,128902525,8000000,0,1680,0,1373,2064,fio
6630,10.32,10.19,392,1,249,0.1,0.1,74.8,128829345,1227680,1118212,128902525,8304000,32000,2280,0,1424,2172,fio
6631,10.32,10.19,392,1,249,0.1,0.1,74.9,128829345,1227680,1118212,128902525,7872000,0,1560,0,1328,2023,fio
6632,10.32,10.19,392,1,249,0.1,0.1,71.3,128829215,1227696,1118320,128902485,7984000,0,1966,0,1334,2026,fio
6633,10.3,10.19,392,1,249,0.1,0.0,70.7,128829215,1227696,1118320,128902485,8240000,0,1440,0,1373,2088,fio
6634,10.3,10.19,392,1,249,0.0,0.0,68.7,128829215,1227696,1118320,128902485,8320000,4096,1080,0,1365,2115,fio
6635,10.3,10.19,392,1,249,0.1,0.1,66.5,128828965,1227832,1118444,128902335,8144000,200000,1560,0,1327,2007,fio
6636,10.3,10.19,392,1,249,0.1,0.1,66.5,128828965,1227832,1118444,128902335,8256000,40000,1059,0,1363,2078,fio
6637,10.3,10.19,392,1,249,0.1,0.1,66.6,128828965,1227832,1118444,128902335,8096000,0,480,0,1304,2021,fio
6638,10.27,10.19,392,1,249,0.1,0.1,66.5,128828965,1227716,1118548,128902465,8288000,0,899,0,1411,2165,fio
6639,10.27,10.19,392,1,249,0.1,0.0,66.5,128828965,1227716,1118548,128902465,7952000,0,682,0,1430,2152,fio
6640,10.27,10.19,392,1,249,0.1,0.1,66.6,128828965,1227716,1118548,128902465,7968000,232000,600,0,1314,2006,fio
6641,10.27,10.19,392,1,249,0.0,0.0,66.6,128828845,1227724,1118664,128902465,8096000,4096,720,0,1360,2055,fio
6642,10.27,10.19,392,1,249,0.1,0.1,66.5,128828845,1227724,1118664,128902465,7904000,4096,1319,0,1406,2142,fio
6643,10.25,10.18,392,1,249,0.1,0.0,66.6,128828845,1227724,1118664,128902465,7920000,0,884,0,1340,2022,fio
6644,10.25,10.18,392,1,249,0.1,0.1,66.5,128828755,1227744,1118732,128902415,8064000,4096,811,155,1351,2069,fio
6645,10.25,10.18,392,1,249,0.1,0.1,66.5,128828755,1227744,1118732,128902415,7984000,196000,660,0,1348,2044,fio
6646,10.25,10.18,392,1,249,0.0,0.0,66.6,128828635,1227788,1118812,128902405,8224000,0,720,0,1363,2110,fio
6647,10.25,10.18,392,1,249,0.1,0.1,66.6,128828635,1227788,1118812,128902405,8192000,0,1004,0,1364,2088,fio
6648,10.23,10.18,392,1,249,0.1,0.1,70.4,128828635,1227788,1118812,128902405,8224000,0,540,0,1336,2043,fio
6649,10.23,10.18,392,1,249,0.1,0.0,66.6,128828515,1227764,1118956,128902375,8096000,0,480,0,1315,2015,fio
6650,10.23,10.18,392,1,249,0.0,0.1,66.6,128828515,1227764,1118956,128902375,8096000,8192,959,0,1354,2100,fio
6651,10.23,10.18,392,1,249,0.1,0.1,66.8,128828515,1227764,1118956,128902375,8048000,208000,920,0,1360,2071,fio
6652,10.23,10.18,392,1,249,0.1,0.0,70.7,128828405,1227772,1119064,128902365,8272000,0,948,194,1374,2092,fio
6653,10.21,10.18,392,1,249,0.1,0.1,70.6,128828405,1227772,1119064,128902365,7616000,0,780,0,1301,1985,fio
6654,10.21,10.18,392,1,249,0.1,0.1,70.7,128828405,1227772,1119064,128902365,8128000,0,1224,0,1353,2091,fio
6655,10.21,10.18,392,1,249,0.1,0.0,70.5,128828225,1227784,1119224,128902325,8176000,0,660,0,1376,2080,fio
6656,10.21,10.18,392,1,249,0.0,0.0,67.5,128828225,1227784,1119224,128902325,8288000,24000,699,0,1331,2051,fio
6657,10.19,10.17,392,1,249,0.1,0.0,66.6,128828225,1227784,1119224,128902325,8224000,176000,845,194,1362,2078,fio
6658,10.19,10.17,392,1,249,0.2,0.1,66.5,128827685,1228224,1119328,128901885,7904000,4096,544,0,1377,2117,fio
6659,10.19,10.17,392,1,249,0.1,0.1,66.5,128827685,1228224,1119328,128901885,8256000,0,1370,0,1449,2152,fio
6660,10.19,10.17,392,2,249,0.1,0.1,66.6,128827685,1228224,1119328,128901885,8160000,4096,724,0,1331,2027,fio
6661,10.19,10.17,392,1,249,0.1,0.1,66.5,128827745,1228052,1119440,128902005,7920000,32000,544,0,1349,2045,fio
6662,10.18,10.17,392,1,249,0.1,0.1,66.5,128827745,1228052,1119440,128902005,8096000,176000,604,0,1361,2113,fio
6663,10.18,10.17,392,1,249,0.1,0.0,66.6,128827745,1228052,1119440,128902005,8432000,0,1426,0,1379,2096,fio
6664,10.18,10.17,392,1,249,0.0,0.2,66.6,128827665,1228072,1119496,128902025,8304000,4096,540,0,1351,2083,fio
6665,10.18,10.17,392,1,249,0.1,0.0,66.5,128827665,1228072,1119496,128902025,8064000,52000,420,0,1314,2010,fio
6666,10.18,10.17,392,1,249,0.1,0.0,66.5,128827665,1228072,1119496,128902025,8464000,200000,899,0,1448,2217,fio
6667,10.16,10.17,392,1,249,0.1,0.0,68.2,128827665,1227948,1119616,128902145,7856000,0,1848,0,1422,2050,fio
6668,10.16,10.17,392,1,249,0.2,0.1,74.8,128827665,1227948,1119616,128902145,8240000,4096,1188,0,1402,2097,fio
6669,10.16,10.17,392,1,249,0.1,0.1,74.4,128827665,1227948,1119616,128902145,8192000,0,900,0,1421,2135,fio
6670,10.16,10.17,392,1,249,0.0,0.1,70.0,128827565,1227940,1119728,128902125,8064000,0,1288,0,1382,2114,fio
6671,10.16,10.17,392,1,249,0.1,0.0,70.7,128827565,1227940,1119728,128902125,8240000,208000,424,0,1324,2026,fio
6672,10.15,10.16,392,1,249,0.1,0.1,70.7,128827565,1227940,1119728,128902125,8016000,28000,1084,0,1404,2113,fio
6673,10.15,10.16,392,1,249,0.0,0.1,70.7,128827445,1227964,1119828,128902125,8160000,0,724,54,1365,2047,fio
6674,10.15,10.16,392,1,249,0.1,0.1,69.5,128827445,1227964,1119828,128902125,8080000,4096,484,0,1323,2071,fio
6675,10.15,10.16,392,1,249,0.1,0.0,62.4,128827445,1227964,1119828,128902125,7984000,4096,840,0,1320,2008,fio
6676,10.15,10.16,392,1,249,0.1,0.1,67.0,128827395,1227848,1119992,128902205,8144000,0,879,0,1303,1995,fio
6677,10.14,10.16,392,1,249,0.1,0.1,66.6,128827395,1227848,1119992,128902205,7840000,24000,420,0,1282,1981,fio
6678,10.14,10.16,392,1,249,0.6,0.1,66.0,128827395,1227848,1119992,128902205,8016000,176000,600,0,1355,2093,fio
6679,10.14,10.16,392,1,249,0.1,0.1,66.5,128827265,1227820,1120144,128902245,8208000,0,862,0,1321,2015,fio
6680,10.14,10.16,392,1,249,0.0,0.0,62.4,128827265,1227820,1120144,128902245,8384000,0,676,0,1334,2066,fio
6681,10.14,10.16,392,1,249,0.1,0.0,62.4,128827265,1227820,1120144,128902245,8096000,0,660,0,1300,1982,fio
6682,10.21,10.17,392,1,249,0.0,0.0,62.5,128827275,1227708,1120252,128902355,8224000,232000,742,0,1348,2096,fio
6683,10.21,10.17,392,1,249,0.1,0.1,62.4,128827275,1227708,1120252,128902355,8048000,0,742,0,1323,2026,fio
6684,10.21,10.17,392,1,249,0.1,0.0,63.5,128827275,1227708,1120252,128902355,8224000,4096,660,0,1343,2030,fio
6685,10.21,10.17,392,1,249,0.0,0.1,62.8,128827205,1227716,1120320,128902385,8208000,0,622,0,1344,2048,fio
6686,10.21,10.17,392,1,249,0.1,0.0,62.5,128827205,1227716,1120320,128902385,8288000,0,622,0,1396,2146,fio
6687,10.19,10.17,392,1,249,0.1,0.1,62.4,128827205,1227716,1120320,128902385,8160000,20000,1164,0,1354,2050,fio
6688,10.19,10.17,392,1,249,0.1,0.1,65.3,128827235,1227580,1120424,128902525,8192000,4096,420,0,1351,2062,fio
6689,10.19,10.17,392,1,249,0.0,0.0,66.6,128827235,1227580,1120424,128902525,8096000,176000,541,0,1342,2058,fio
6690,10.19,10.17,392,1,249,0.1,0.0,70.2,128827235,1227580,1120424,128902525,7792000,0,480,0,1364,2085,fio
6691,10.19,10.17,392,1,249,0.1,0.1,70.7,128827105,1227592,1120536,128902495,7920000,0,480,0,1333,2034,fio
6692,10.18,10.17,392,1,249,0.1,0.1,70.7,128827105,1227592,1120536,128902495,7856000,24000,1044,0,1307,1999,fio
6693,10.18,10.17,392,1,249,0.1,0.1,74.3,128827105,1227592,1120536,128902495,7936000,176000,480,0,1324,2012,fio
6694,10.18,10.17,392,1,249,0.0,0.1,74.9,128827055,1227488,1120688,128902645,8016000,0,720,0,1414,2151,fio
6695,10.18,10.17,392,1,249,0.2,0.0,74.8,128827055,1227488,1120688,128902645,8016000,4096,720,0,1323,2002,fio
6696,10.18,10.17,392,1,249,0.1,0.1,71.8,128827055,1227488,1120688,128902645,8384000,40000,879,0,1393,2098,fio
6697,10.16,10.17,392,1,249,0.1,0.1,74.8,128826935,1227496,1120800,128902635,8496000,28000,540,0,1377,2121,fio
6698,10.16,10.17,392,2,249,0.1,0.2,74.8,128826935,1227496,1120800,128902635,7792000,180000,660,0,1328,2048,fio
6699,10.16,10.17,392,1,249,0.1,0.0,74.9,128826935,1227496,1120800,128902635,8208000,0,660,0,1397,2135,fio
6700,10.16,10.17,392,1,249,0.1,0.0,73.4,128826815,1227512,1120904,128902675,8048000,4096,682,0,1323,2023,fio
6701,10.16,10.17,392,1,249,0.1,0.1,66.7,128826815,1227512,1120904,128902675,8416000,0,660,0,1363,2083,fio
6702,10.15,10.16,392,1,249,0.0,0.1,66.6,128826735,1227512,1120984,128902625,8320000,16000,1619,0,1414,2167,fio
6703,10.15,10.16,392,1,249,0.1,0.1,66.5,128826735,1227512,1120984,128902625,51000000,232000,5001,0,8274,13000,fio
6704,10.15,10.16,392,1,249,0.1,0.1,66.5,128826735,1227512,1120984,128902625,4704000,0,360,0,803,1213,fio
6705,10.15,10.16,392,1,249,0.1,0.1,66.5,128826785,1227412,1121036,128902765,8368000,160000,540,0,1351,2116,fio
6706,10.15,10.16,392,1,249,0.1,0.1,62.3,128826785,1227412,1121036,128902765,8144000,0,780,0,1290,1994,fio
6707,10.22,10.18,392,1,249,0.1,0.1,64.8,128826785,1227412,1121036,128902765,8272000,0,484,0,1295,2000,fio
6708,10.22,10.18,392,1,249,0.1,0.0,66.6,128826685,1227356,1121188,128902815,8064000,0,544,0,1302,2012,fio
6709,10.22,10.18,392,1,249,0.1,0.1,66.5,128826685,1227356,1121188,128902815,8320000,24000,544,0,1348,2099,fio
6710,10.22,10.18,392,1,249,0.1,0.1,66.5,128826685,1227356,1121188,128902815,8320000,4096,723,0,1318,2028,fio
6711,10.22,10.18,392,1,249,0.1,0.1,66.5,128826575,1227356,1121300,128902835,8256000,4096,643,0,1340,2049,fio
6712,10.2,10.17,392,1,249,0.1,0.1,66.5,128826575,1227356,1121300,128902835,8384000,0,540,0,1286,2009,fio
6713,10.2,10.17,392,1,249,0.1,0.1,66.5,128826575,1227356,1121300,128902835,8000000,176000,600,0,1309,2040,fio
6714,10.2,10.17,392,1,249,0.1,0.0,66.5,128826405,1227380,1121448,128902735,8528000,20000,1224,0,1475,2208,fio
6715,10.2,10.17,392,1,249,0.0,0.1,67.1,128826405,1227380,1121448,128902735,8304000,176000,986,0,1369,2056,fio
6716,10.26,10.19,392,1,249,0.0,0.0,66.6,128826405,1227380,1121448,128902735,8064000,0,746,0,1327,2036,fio
6717,10.26,10.19,392,1,249,0.1,0.0,70.7,128826285,1227388,1121564,128902725,8096000,4096,1204,0,1339,2072,fio
6718,10.26,10.19,392,1,249,0.0,0.1,70.7,128826285,1227388,1121564,128902725,8144000,4096,1708,0,1287,1980,fio
6719,10.26,10.19,392,1,249,0.1,0.0,70.7,128826285,1227388,1121564,128902725,7920000,24000,1368,0,1298,1996,fio
6720,10.26,10.19,392,1,249,0.1,0.1,70.7,128826165,1227400,1121668,128902765,8144000,176000,622,0,1241,1939,fio
6721,10.32,10.2,392,1,249,0.1,0.1,62.7,128826165,1227400,1121668,128902765,8064000,0,1260,0,1290,2025,fio
6722,10.32,10.2,392,1,249,0.1,0.1,65.7,128826165,1227400,1121668,128902765,8032000,52000,1620,0,1323,2021,fio
6723,10.32,10.2,392,1,249,0.1,0.1,66.5,128826095,1227400,1121732,128902765,8240000,4096,2302,0,1319,2016,fio
6724,10.32,10.2,392,1,249,0.0,0.0,66.6,128826095,1227400,1121732,128902765,8192000,32000,1980,0,1361,2067,fio
6725,10.32,10.2,392,1,249,0.1,0.0,66.3,128826095,1227400,1121732,128902765,40000000,244000,9383,0,6788,10000,fio
6726,10.62,10.27,392,1,249,0.1,0.1,68.5,128825975,1227412,1121844,128902765,7792000,0,900,0,1283,1969,fio
6727,10.62,10.27,392,1,249,0.1,0.0,68.4,128825975,1227412,1121844,128902765,8256000,4096,1003,0,1330,2033,fio
6728,10.62,10.27,392,1,249,0.1,0.1,66.5,128825975,1227412,1121844,128902765,8352000,172000,784,0,1345,2061,fio
6729,10.62,10.27,392,1,249,0.1,0.0,66.5,128825975,1227304,1121952,128902885,8432000,0,904,0,1354,2123,fio
6730,10.57,10.26,392,1,249,0.1,0.2,66.2,128825975,1227304,1121952,128902885,7984000,0,784,0,1258,1956,fio
6731,10.57,10.26,392,1,249,0.1,0.1,63.5,128825975,1227304,1121952,128902885,8128000,24000,702,0,1267,1959,fio
6732,10.57,10.26,392,1,249,0.0,0.1,66.6,128826055,1227064,1122112,128903105,8512000,0,751,155,1347,2087,fio
6733,10.57,10.26,392,1,249,0.1,0.1,66.6,128826055,1227064,1122112,128903105,8288000,4096,600,0,1338,2103,fio
6734,10.57,10.26,392,1,249,0.1,0.1,68.5,128826055,1227064,1122112,128903105,8208000,176000,720,0,1355,2073,fio
6735,10.52,10.26,392,2,248,0.1,0.0,70.8,128825955,1227068,1122216,128903105,8704000,0,742,0,1363,2094,fio
6736,10.52,10.26,392,1,249,0.4,0.2,74.4,128825955,1227068,1122216,128903105,8016000,24000,840,0,1327,2020,fio
6737,10.52,10.26,392,1,249,0.1,0.1,74.9,128825715,1227176,1122348,128902945,8304000,0,540,0,1416,2173,fio
6738,10.52,10.26,392,1,249,0.1,0.1,77.1,128825715,1227176,1122348,128902945,7984000,204000,720,0,1325,2012,fio
6739,10.52,10.26,392,1,249,0.1,0.1,79.1,128825715,1227176,1122348,128902945,8464000,4096,540,0,1336,2062,fio
6740,10.48,10.25,392,1,249,0.1,0.1,79.0,128825725,1227048,1122452,128903025,8208000,0,1224,0,1391,2122,fio
6741,10.48,10.25,392,2,248,0.0,0.1,74.9,128825725,1227048,1122452,128903025,8272000,28000,540,0,1365,2111,fio
6742,10.48,10.25,392,1,249,0.1,0.1,79.4,128825725,1227048,1122452,128903025,8544000,0,692,0,1317,2051,fio
6743,10.48,10.25,392,1,249,0.1,0.0,78.9,128825665,1227052,1122516,128903055,8496000,0,720,0,1393,2133,fio
6744,10.48,10.25,392,1,249,0.1,0.0,74.9,128825665,1227052,1122516,128903055,8064000,4096,480,0,1304,1992,fio
6745,10.44,10.25,392,1,249,0.1,0.1,74.8,128825665,1227052,1122516,128903055,8160000,176000,600,0,1371,2130,fio
6746,10.44,10.25,392,1,249,0.1,0.0,71.5,128825535,1227064,1122628,128903085,8416000,68000,600,0,1317,2037,fio
6747,10.44,10.25,392,1,249,0.1,0.0,69.8,128825535,1227064,1122628,128903085,8160000,0,639,0,1304,1997,fio
6748,10.44,10.25,392,1,249,0.0,0.0,70.8,128825535,1227064,1122628,128903085,8432000,0,360,0,1328,2073,fio
6749,10.44,10.25,392,1,249,0.1,0.1,70.8,128825425,1227080,1122728,128903025,8096000,204000,780,0,1397,2121,fio
6750,10.57,10.28,392,1,249,0.0,0.1,70.7,128825425,1227080,1122728,128903025,8272000,0,780,0,1422,2161,fio
6751,10.57,10.28,392,1,249,0.1,0.1,74.5,128825425,1227080,1122728,128903025,7952000,28000,944,0,1336,2031,fio
6752,10.57,10.28,392,1,249,0.1,0.0,70.7,128825395,1226952,1122892,128903155,8064000,4096,600,0,1298,1988,fio
6753,10.57,10.28,392,1,249,0.1,0.0,73.5,128825395,1226952,1122892,128903155,7872000,4096,1380,0,1383,2069,fio
6754,10.52,10.27,392,1,249,0.1,0.1,79.0,128825395,1226952,1122892,128903155,8272000,0,1042,0,1343,2065,fio
6755,10.52,10.27,392,1,249,0.2,0.1,79.0,128825155,1227084,1122996,128903025,7952000,4096,884,0,1258,1947,fio
6756,10.52,10.27,392,1,249,0.1,0.0,79.1,128825155,1227084,1122996,128903025,7984000,200000,664,0,1305,1995,fio
6757,10.52,10.27,392,1,249,0.1,0.2,79.0,128825155,1227084,1122996,128903025,8224000,0,903,0,1331,2075,fio
6758,10.52,10.27,392,1,249,0.1,0.0,75.3,128824915,1227208,1123108,128902905,8256000,0,866,0,1299,2003,fio
6759,10.48,10.27,392,1,249,0.0,0.0,71.5,128824915,1227208,1123108,128902905,8272000,0,784,0,1317,2033,fio
6760,10.48,10.27,392,1,249,0.1,0.1,70.4,128824915,1227208,1123108,128902905,8320000,204000,904,0,1347,2047,fio
6761,10.48,10.27,392,1,249,0.0,0.1,66.6,128824975,1227084,1123172,128902995,7920000,24000,1019,0,1351,2070,fio
6762,10.48,10.27,392,1,249,0.2,0.1,66.5,128824975,1227084,1123172,128902995,8224000,4096,784,0,1322,2034,fio
6763,10.48,10.27,392,1,249,0.1,0.1,70.5,128824975,1227084,1123172,128902995,8000000,0,664,0,1307,1996,fio
6764,10.44,10.26,392,1,249,0.1,0.1,70.7,128824885,1227068,1123276,128903045,8128000,0,724,0,1322,2007,fio
6765,10.44,10.26,392,1,249,0.1,0.0,70.7,128824885,1227068,1123276,128903045,8064000,0,604,0,1331,2076,fio
6766,10.44,10.26,392,1,249,0.1,0.0,70.8,128824885,1227068,1123276,128903045,8224000,32000,784,0,1345,2033,fio
6767,10.44,10.26,392,1,249,0.0,0.1,70.7,128824765,1227048,1123420,128903045,8144000,180000,819,0,1337,2054,fio
6768,10.44,10.26,392,1,249,0.0,0.0,67.5,128824765,1227048,1123420,128903045,8048000,0,1432,0,1310,2005,fio
6769,10.4,10.26,392,1,249,0.1,0.0,70.8,128824765,1227048,1123420,128903045,8032000,0,839,0,1308,2052,fio
6770,10.4,10.26,392,1,249,0.1,0.1,74.4,128824605,1227052,1123572,128903015,8096000,0,480,0,1390,2129,fio
6771,10.4,10.26,392,1,249,0.1,0.1,74.9,128824605,1227052,1123572,128903015,8144000,200000,502,0,1257,1963,fio
