,Average1,Average5,TasksTotal,TasksRuning,TasksSleeping,CpuUs,CpuSy,CpuId,MemFree,MemUsed,MemBuff,SwapAvail,DiskRead,DiskWrite,NetRead,NetWrite,SysInt,SysCsw,species
4387,11.26,13.76,405,2,258,7.2,0.2,92.7,125111325,4277164,1786748,125816515,0,216000,300,0,9319,6085,mlc
4388,11.26,13.76,405,1,259,8.7,0.2,91.2,125111325,4277164,1786748,125816515,0,0,646,0,8382,5256,mlc
4389,10.52,13.56,405,1,259,8.5,0.1,91.4,125111325,4277164,1786748,125816515,0,0,240,0,8154,4703,mlc
4390,10.52,13.56,405,1,259,8.7,0.1,91.2,125109565,4278472,1787188,125814845,0,28000,360,0,8198,4790,mlc
4391,10.52,13.56,405,1,259,9.4,0.2,90.4,125109565,4278472,1787188,125814845,0,0,420,0,9190,5952,mlc
4392,10.52,13.56,405,2,258,7.0,0.6,92.4,125109565,4278472,1787188,125814845,0,0,660,0,8243,4895,mlc
4393,10.52,13.56,405,2,258,4.5,0.1,95.4,127666085,1722280,1786864,128371475,0,184000,742,0,8186,4796,mlc
4394,9.76,13.35,405,2,258,5.1,0.2,94.7,127666085,1722280,1786864,128371475,0,0,1207,0,8493,5732,mlc
4395,9.76,13.35,405,2,258,4.7,0.2,95.1,127666085,1722280,1786864,128371475,0,28000,360,0,8920,5257,mlc
4396,9.76,13.35,405,1,259,3.7,2.5,93.8,127656975,1731336,1786920,128362445,0,0,300,0,8306,4922,mlc
4397,9.76,13.35,405,2,258,2.6,6.3,91.1,127656975,1731336,1786920,128362445,0,0,803,0,8268,4813,mlc
4398,9.76,13.35,405,2,258,2.9,6.4,90.7,127656975,1731336,1786920,128362445,0,184000,844,0,8752,5831,mlc
4399,9.22,13.18,405,2,258,3.8,4.9,91.3,125607675,3780536,1787024,126313305,0,0,452,0,8269,4793,mlc
4400,9.22,13.18,405,2,258,4.5,4.1,91.3,125607675,3780536,1787024,126313305,0,28000,600,0,8938,5148,mlc
4401,9.22,13.18,405,2,258,5.2,4.2,90.6,125607675,3780536,1787024,126313305,0,0,622,0,8538,5635,mlc
4402,9.22,13.18,405,2,258,4.5,4.1,91.3,125606575,3781520,1787140,126312265,0,0,480,0,8340,5248,mlc
4403,9.22,13.18,405,2,258,4.6,4.0,91.3,125606575,3781520,1787140,126312265,0,216000,707,0,8204,4778,mlc
4404,8.72,13.01,405,2,258,5.0,4.1,90.9,125606205,3781408,1787624,126312005,0,0,780,0,8282,4918,mlc
4405,8.72,13.01,405,2,258,5.1,4.0,90.8,125606205,3781408,1787624,126312005,0,40000,480,0,9354,6226,mlc
4406,8.72,13.01,405,2,258,5.5,5.3,89.2,125606205,3781408,1787624,126312005,0,0,960,0,8276,4918,mlc
4407,8.72,13.01,405,2,258,6.7,6.1,87.2,125605495,3782312,1787424,126311475,0,0,660,0,8276,4820,mlc
4408,8.72,13.01,405,2,258,7.5,6.1,86.4,125605495,3782312,1787424,126311475,0,232000,1259,0,8629,5980,mlc
4409,8.26,12.85,405,2,258,4.3,8.6,87.2,125605495,3782312,1787424,126311475,0,0,1140,0,8411,5250,mlc
4410,8.26,12.85,405,2,258,4.0,8.8,87.2,125607235,3780452,1787548,126313285,0,28000,922,0,8930,5080,mlc
4411,8.26,12.85,405,2,258,7.4,6.1,86.5,125607235,3780452,1787548,126313285,0,0,300,0,8391,5067,mlc
4412,8.26,12.85,405,2,258,6.7,6.4,87.0,125607235,3780452,1787548,126313285,0,0,1095,0,8566,5910,mlc
4413,8.26,12.85,405,2,258,6.7,6.2,87.1,125605015,3782560,1787656,126311185,0,0,600,0,8357,4821,mlc
4414,7.84,12.68,405,2,258,7.1,6.3,86.5,125605015,3782560,1787656,126311185,0,220000,600,0,8204,4936,mlc
4415,7.84,12.68,405,2,258,7.4,6.4,86.2,125605015,3782560,1787656,126311185,0,36000,780,0,3584,3348,mlc
4416,7.84,12.68,405,2,258,6.5,6.2,87.3,125604415,3783052,1787768,126310725,0,0,780,0,1542,2044,mlc
4417,7.84,12.68,405,2,258,6.5,6.4,87.1,125604415,3783052,1787768,126310725,0,0,759,0,1204,1477,mlc
4418,7.45,12.52,405,2,258,7.5,6.2,86.3,125604415,3783052,1787768,126310725,0,0,840,0,1914,2044,mlc
4419,7.45,12.52,405,2,258,6.8,6.0,87.2,125603315,3784048,1787876,126309725,0,232000,1389,155,2674,3208,mlc
4420,7.45,12.52,405,2,258,7.1,5.7,87.2,125603315,3784048,1787876,126309725,0,36000,995,169,1884,2021,mlc
4421,7.45,12.52,405,2,258,5.4,7.9,86.7,125603315,3784048,1787876,126309725,0,0,1079,0,1267,1589,mlc
4422,7.45,12.52,405,2,258,5.0,8.5,86.5,125602805,3784356,1788076,126309335,0,0,420,0,1942,2698,mlc
4423,7.09,12.36,405,2,258,7.1,5.9,87.0,125602805,3784356,1788076,126309335,0,0,480,0,1629,1958,mlc
4424,7.09,12.36,405,2,258,6.9,5.9,87.2,125602805,3784356,1788076,126309335,0,0,420,0,1793,2032,mlc
4425,7.09,12.36,405,2,258,7.4,6.1,86.5,125601775,3785304,1788156,126308415,0,0,420,0,1126,1444,mlc
4426,7.09,12.36,404,2,258,6.8,6.1,87.1,125601775,3785304,1788156,126308415,0,20000,720,0,2215,3098,mlc
4427,7.09,12.36,404,2,258,6.8,6.0,87.1,125601775,3785304,1788156,126308415,0,0,720,0,1149,1460,mlc
4428,6.93,12.24,404,2,258,7.1,6.1,86.8,125600365,3786140,1788724,126307125,0,0,540,0,1219,1602,mlc
4429,6.93,12.24,404,2,258,7.1,6.2,86.6,125600365,3786140,1788724,126307125,0,0,540,0,2084,2648,mlc
4430,6.93,12.24,404,2,258,4.9,7.9,87.2,125600365,3786140,1788724,126307125,0,424000,900,0,1943,2319,mlc
4431,6.93,12.24,404,2,258,4.1,8.8,87.1,125599745,3787100,1788384,126306625,0,36000,780,0,1500,1659,mlc
4432,6.93,12.24,404,2,258,7.4,6.1,86.4,125599745,3787100,1788384,126306625,0,0,840,0,1606,1964,mlc
4433,6.61,12.09,404,2,258,6.8,6.1,87.1,125599745,3787100,1788384,126306625,0,0,802,0,2262,3174,mlc
4434,6.61,12.09,404,2,258,7.0,5.8,87.2,125599515,3787232,1788488,126306545,0,0,1072,0,1166,1514,mlc
4435,6.61,12.09,404,2,258,7.2,6.3,86.5,125599515,3787232,1788488,126306545,0,0,544,0,1174,1545,mlc
4436,6.61,12.09,404,2,258,6.9,6.1,87.0,125599515,3787232,1788488,126306545,0,16000,931,0,1906,2539,mlc
4437,6.61,12.09,404,2,258,6.4,6.3,87.3,125598245,3788424,1788572,126305375,0,0,841,0,1866,2153,mlc
4438,6.08,11.89,404,1,259,1.2,1.8,97.0,125598245,3788424,1788572,126305375,0,0,720,0,1529,1700,mlc
4439,6.08,11.89,405,1,259,42.2,38.9,18.9,125598245,3788424,1788572,126305375,0,0,960,0,1501,1608,mlc
4440,6.08,11.89,405,1,259,98.3,0.1,1.6,121641965,7744580,1788684,122349235,0,0,682,0,2361,3224,mlc
4441,6.08,11.89,405,1,259,99.9,0.1,0.0,121641965,7744580,1788684,122349235,0,396000,480,0,1179,1538,mlc
4442,6.08,11.89,405,1,259,99.7,0.3,0.0,121641965,7744580,1788684,122349235,0,0,480,0,1196,1529,mlc
4443,7.52,12.09,405,3,257,94.4,0.5,5.1,121637945,7748500,1788788,122345265,0,0,660,0,1832,2521,mlc
4444,7.52,12.09,405,2,259,43.8,39.6,16.6,121637945,7748500,1788788,122345265,0,0,840,0,1743,2178,mlc
4445,7.52,12.09,405,1,259,59.1,38.0,2.8,121637945,7748500,1788788,122345265,0,0,1140,0,1603,1838,mlc
4446,7.52,12.09,405,3,258,99.8,0.2,0.0,115628495,13757924,1788812,116335955,0,16000,840,0,1681,1946,mlc
4447,7.52,12.09,405,2,258,99.8,0.2,0.0,115628495,13757924,1788812,116335955,0,0,540,0,2551,3324,mlc
4448,8.84,12.29,405,1,259,99.6,0.4,0.0,115628495,13757924,1788812,116335955,0,0,540,0,1575,1804,mlc
4449,8.84,12.29,405,2,258,75.6,1.4,23.1,120522765,8863556,1788916,121230355,0,0,840,0,1436,1659,mlc
4450,8.84,12.29,405,1,259,42.9,38.8,18.3,120522765,8863556,1788916,121230355,0,0,742,0,1852,2571,mlc
4451,8.84,12.29,405,2,259,61.1,36.8,2.1,115627955,13758308,1788976,116335625,0,16000,1140,0,1467,1890,mlc
4452,8.84,12.29,405,2,258,99.8,0.2,0.0,115627955,13758308,1788976,116335625,0,0,840,0,1147,1482,mlc
4453,10.13,12.5,405,1,259,99.6,0.4,0.0,115627955,13758308,1788976,116335625,0,0,540,0,1127,1504,mlc
4454,10.13,12.5,405,3,258,99.8,0.2,0.0,115624285,13761732,1789220,116332015,0,0,322,0,2540,3335,mlc
4455,10.13,12.5,405,2,258,72.8,1.4,25.7,115624285,13761732,1789220,116332015,0,0,1672,0,1452,1535,mlc
4456,10.13,12.5,405,1,259,46.5,38.5,15.0,115624285,13761732,1789220,116332015,0,16000,840,0,1496,1670,mlc
4457,11.24,12.69,405,2,259,62.0,35.3,2.8,115626225,13759740,1789268,116334115,0,0,675,0,2030,2465,mlc
4458,11.24,12.69,405,1,259,99.8,0.2,0.0,115626225,13759740,1789268,116334115,0,0,1056,0,1935,2261,mlc
4459,11.24,12.69,405,2,258,99.5,0.5,0.0,115626225,13759740,1789268,116334115,0,0,1176,0,1995,1788,mlc
4460,11.24,12.69,405,1,259,99.6,0.4,0.0,115622755,13762988,1789492,116330705,0,0,720,0,1213,1591,mlc
4461,11.24,12.69,405,3,258,71.8,1.3,26.9,115622755,13762988,1789492,116330705,0,736000,420,0,2265,3147,mlc
4462,12.26,12.88,405,3,258,46.6,39.0,14.3,115622755,13762988,1789492,116330705,0,0,420,0,1717,1813,mlc
4463,12.26,12.88,405,1,259,61.9,33.0,5.1,115623525,13762164,1789552,116331665,0,0,600,0,1474,1817,mlc
4464,12.26,12.88,405,1,259,99.9,0.1,0.0,115623525,13762164,1789552,116331665,0,0,420,0,2316,2893,mlc
4465,12.26,12.88,405,1,259,99.7,0.3,0.0,115623525,13762164,1789552,116331665,0,0,720,0,2126,2409,mlc
4466,12.26,12.88,405,2,258,99.5,0.5,0.0,115621385,13764148,1789700,116329605,0,16000,480,0,1839,1937,mlc
4467,13.2,13.06,405,2,258,72.1,1.3,26.6,115621385,13764148,1789700,116329605,0,0,2248,0,1871,1906,mlc
4468,13.2,13.06,405,1,259,0.3,0.7,98.9,115621385,13764148,1789700,116329605,0,0,780,0,2773,3409,mlc
4469,13.2,13.06,405,1,259,1.8,2.8,95.4,127643935,1741000,1790292,128352305,0,0,1080,54,1798,1892,mlc
4470,13.2,13.06,405,2,258,1.5,3.3,95.3,127643935,1741000,1790292,128352305,0,0,1080,0,1804,1883,mlc
4471,13.2,13.06,405,2,259,38.4,10.6,51.0,127643935,1741000,1790292,128352305,0,468000,900,0,2431,2834,mlc
4472,13.19,13.06,404,3,258,51.5,2.9,45.5,124638925,4746380,1789928,125347405,0,0,1275,0,2116,2402,mlc
4473,13.19,13.06,404,2,259,52.3,3.5,44.2,124638925,4746380,1789928,125347405,0,0,1140,0,1868,1834,mlc
4474,13.19,13.06,404,1,259,51.5,3.0,45.5,124638925,4746380,1789928,125347405,0,0,1340,0,2120,1979,mlc
4475,13.19,13.06,404,2,259,32.6,3.0,64.4,127642205,1742944,1790084,128350845,0,0,1236,0,3003,3362,mlc
4476,13.19,13.06,404,1,259,1.1,1.0,97.9,127642205,1742944,1790084,128350845,0,0,2142,0,2368,2167,mlc
4477,12.21,12.86,404,1,259,1.5,3.1,95.4,127642205,1742944,1790084,128350845,0,36000,1658,0,2096,1931,mlc
4478,12.21,12.86,404,1,259,2.6,16.7,80.7,125359365,4025672,1790192,126067625,0,0,1184,0,2929,3284,mlc
4479,12.21,12.86,404,1,259,48.2,6.4,45.4,125359365,4025672,1790192,126067625,0,0,1560,0,2399,2392,mlc
4480,12.21,12.86,404,1,259,51.8,3.3,44.9,125359365,4025672,1790192,126067625,0,0,1020,0,2056,1963,mlc
4481,12.21,12.86,404,1,259,51.6,2.9,45.5,124633675,4751312,1790248,125342495,0,0,720,0,2082,2010,mlc
4482,12.28,12.86,404,1,259,51.4,3.1,45.5,124633675,4751312,1790248,125342495,0,20000,1560,0,3220,3598,mlc
4483,12.28,12.86,404,2,259,39.8,3.4,56.8,124633675,4751312,1790248,125342495,0,0,840,0,2043,1888,mlc
4484,12.28,12.86,404,1,259,0.5,0.6,98.9,127638515,1746448,1790276,128347495,0,0,1144,0,2178,2036,mlc
4485,12.28,12.86,404,1,259,1.7,2.9,95.3,127638515,1746448,1790276,128347495,0,0,1503,0,2883,3158,mlc
4486,12.28,12.86,404,1,259,2.1,11.5,86.4,127638515,1746448,1790276,128347495,0,0,600,0,2501,2521,mlc
4487,12.33,12.86,404,1,259,43.5,11.0,45.5,124677085,4707748,1790392,125386195,0,616000,304,0,2027,1815,mlc
4488,12.33,12.86,404,1,259,51.4,3.1,45.5,124677085,4707748,1790392,125386195,0,0,600,0,2375,2195,mlc
4489,12.33,12.86,404,1,259,51.5,3.1,45.4,124677085,4707748,1790392,125386195,0,0,540,0,3053,3464,mlc
4490,12.33,12.86,404,1,259,52.1,3.1,44.9,124676645,4707988,1790600,125385855,0,0,682,0,2161,2055,mlc
4491,12.33,12.86,404,1,259,45.4,3.4,51.1,124676645,4707988,1790600,125385855,0,0,600,0,2204,2118,mlc
4492,11.35,12.65,404,1,259,0.2,0.2,99.6,124676645,4707988,1790600,125385855,0,44000,840,0,2758,2955,mlc
4493,11.35,12.65,404,1,259,1.9,3.3,94.8,127683885,1700112,1791236,128393205,0,0,780,0,2436,2458,mlc
4494,11.35,12.65,404,1,259,2.0,5.9,92.1,127683885,1700112,1791236,128393205,0,0,982,0,2182,2024,mlc
4495,11.35,12.65,404,1,259,46.5,8.0,45.5,127683885,1700112,1791236,128393205,0,0,540,0,2069,1900,mlc
4496,11.35,12.65,404,1,259,51.5,3.0,45.5,124680975,4703504,1790756,125390335,0,0,600,0,3172,3658,mlc
4497,11.56,12.67,404,1,259,52.1,3.1,44.8,124680975,4703504,1790756,125390335,0,16000,759,0,2250,2210,mlc
4498,11.56,12.67,404,1,259,51.6,2.9,45.5,124680975,4703504,1790756,125390335,0,0,960,0,2334,2117,mlc
4499,11.56,12.67,404,1,259,25.3,2.3,72.5,127682125,1702236,1790868,128391665,0,0,840,0,2600,2732,mlc
4500,11.56,12.67,404,2,258,0.8,0.4,98.8,127682125,1702236,1790868,128391665,0,0,480,0,2449,2493,mlc
4501,12.47,12.85,404,1,259,7.6,35.7,56.6,127682125,1702236,1790868,128391665,0,0,540,0,2085,1903,mlc
4502,12.47,12.85,404,1,259,82.0,0.6,17.4,121677965,7706272,1790988,122387615,0,16000,480,0,2260,2215,mlc
4503,12.47,12.85,404,2,258,97.9,0.2,1.9,121677965,7706272,1790988,122387615,0,0,480,0,2956,3352,mlc
4504,12.47,12.85,404,1,259,99.7,0.3,0.0,121677965,7706272,1790988,122387615,0,0,420,0,2069,1959,mlc
4505,12.47,12.85,404,1,259,99.8,0.2,0.0,121676225,7707892,1791120,122385955,0,0,480,0,1988,1908,mlc
4506,13.4,13.03,404,2,258,99.8,0.2,0.0,121676225,7707892,1791120,122385955,0,0,540,0,2932,3175,mlc
4507,13.4,13.03,404,1,259,99.3,0.4,0.2,121676225,7707892,1791120,122385955,0,16000,360,0,9254,5568,mlc
4508,13.4,13.03,404,1,259,96.4,0.1,3.5,121675245,7708620,1791360,122385135,0,728000,660,0,8300,4981,mlc
4509,13.4,13.03,404,1,259,99.8,0.2,0.0,121675245,7708620,1791360,122385135,0,0,780,0,8243,4848,mlc
4510,13.4,13.03,404,3,257,99.8,0.2,0.0,121675245,7708620,1791360,122385135,0,0,300,0,8760,6054,mlc
4511,14.25,13.21,404,1,259,99.8,0.2,0.0,121674485,7709048,1791696,122384475,0,0,780,0,7774,4794,mlc
4512,14.25,13.21,404,1,259,99.8,0.2,0.0,121674485,7709048,1791696,122384475,0,28000,802,0,8615,5591,mlc
4513,14.25,13.21,404,1,259,97.8,0.2,2.1,121674485,7709048,1791696,122384475,0,0,720,0,9353,5715,mlc
4514,14.25,13.21,404,1,259,98.2,0.2,1.5,121674285,7709304,1791640,122384385,0,0,720,0,8553,5395,mlc
4515,14.25,13.21,404,1,259,99.8,0.2,0.0,121674285,7709304,1791640,122384385,0,0,802,0,8303,5110,mlc
4516,15.03,13.39,404,1,259,99.8,0.2,0.0,121674285,7709304,1791640,122384385,0,0,928,0,8364,5101,mlc
4517,15.03,13.39,404,1,259,99.6,0.4,0.0,121673365,7710064,1791808,122383525,0,16000,1203,0,7674,5500,mlc
4518,15.03,13.39,404,1,259,98.8,0.1,1.1,121673365,7710064,1791808,122383525,0,0,600,0,7347,4764,mlc
4519,15.03,13.39,404,1,259,97.1,0.2,2.6,121673365,7710064,1791808,122383525,0,0,442,0,9322,5874,mlc
4520,15.03,13.39,404,2,258,99.8,0.2,0.0,121672255,7710624,1792352,122382575,0,0,780,0,8554,5483,mlc
4521,15.75,13.57,404,1,259,99.8,0.2,0.0,121672255,7710624,1792352,122382575,0,0,600,0,8525,5401,mlc
4522,15.75,13.57,404,1,259,99.8,0.2,0.0,121672255,7710624,1792352,122382575,0,0,720,0,8319,4994,mlc
4523,15.75,13.57,404,3,258,99.4,0.2,0.4,121670065,7713036,1792132,122380465,0,16000,600,0,8465,4906,mlc
4524,15.75,13.57,404,1,259,96.8,0.3,2.9,121670065,7713036,1792132,122380465,0,0,600,0,6904,5706,mlc
4525,15.75,13.57,404,1,259,99.9,0.1,0.0,121670065,7713036,1792132,122380465,0,0,1432,0,8845,6022,mlc
4526,16.41,13.74,404,1,259,99.8,0.2,0.0,121668675,7714280,1792284,122379225,0,0,960,0,8719,5105,mlc
4527,16.41,13.74,404,1,259,99.6,0.4,0.0,121668675,7714280,1792284,122379225,0,0,780,0,8503,5511,mlc
4528,16.41,13.74,404,1,259,99.4,0.2,0.4,121668675,7714280,1792284,122379225,0,16000,480,0,8499,5717,mlc
4529,16.41,13.74,404,1,259,96.5,0.0,3.5,121669235,7713700,1792300,122379935,0,708000,780,0,8290,4904,mlc
4530,16.41,13.74,404,1,259,99.8,0.2,0.0,121669235,7713700,1792300,122379935,0,0,720,0,6534,4681,mlc
4531,17.18,13.95,404,1,259,99.6,0.4,0.0,121669235,7713700,1792300,122379935,0,0,562,0,8988,6838,mlc
4532,17.18,13.95,404,1,259,99.8,0.2,0.0,121668755,7714008,1792468,122379535,0,0,616,0,8901,5048,mlc
4533,17.18,13.95,404,1,259,99.9,0.1,0.0,121668755,7714008,1792468,122379535,0,32000,720,0,8239,4871,mlc
4534,17.18,13.95,404,2,258,99.8,0.2,0.0,121668755,7714008,1792468,122379535,0,0,900,0,8536,5851,mlc
4535,17.18,13.95,404,1,259,97.3,0.1,2.6,121667945,7714684,1792604,122378895,0,0,562,0,8482,5370,mlc
4536,17.64,14.1,404,1,259,98.7,0.2,1.2,121667945,7714684,1792604,122378895,0,0,959,0,4216,2962,mlc
4537,17.64,14.1,404,2,259,99.9,0.1,0.0,121667945,7714684,1792604,122378895,0,0,759,0,1138,1762,mlc
4538,17.64,14.1,404,1,259,99.8,0.2,0.0,121666805,7715636,1792792,122377875,0,16000,540,0,2225,3108,mlc
4539,17.64,14.1,404,1,259,97.7,0.1,2.2,121666805,7715636,1792792,122377875,0,0,660,0,2203,2048,mlc
4540,18.15,14.26,404,1,259,98.4,0.0,1.6,121666805,7715636,1792792,122377875,0,0,1079,0,5169,3473,mlc
4541,18.15,14.26,404,1,259,99.8,0.2,0.0,121666125,7716304,1792804,122377265,0,0,600,0,5646,4167,mlc
4542,18.15,14.26,404,1,259,99.9,0.1,0.0,121666125,7716304,1792804,122377265,0,0,754,0,5932,4435,mlc
4543,18.15,14.26,404,1,259,96.4,0.1,3.5,121662445,7719344,1793440,122373765,0,20000,1217,152,5316,3609,mlc
4544,18.62,14.42,404,1,259,99.7,0.1,0.2,121662445,7719344,1793440,122373765,0,0,540,0,3101,2509,mlc
4545,18.62,14.42,404,2,259,99.9,0.1,0.0,121662445,7719344,1793440,122373765,0,0,420,0,2000,3054,mlc
4546,18.62,14.42,404,1,259,97.2,0.2,2.6,121688815,7693260,1793152,122400225,0,0,60,0,1278,1767,mlc
4547,18.62,14.42,404,1,259,99.1,0.1,0.9,121688815,7693260,1793152,122400225,0,0,659,0,3219,2585,mlc
4548,19.05,14.58,404,1,259,99.9,0.1,0.0,121687175,7694748,1793308,122398715,0,16000,720,84,6145,4660,mlc
4549,19.05,14.58,404,1,259,99.9,0.1,0.0,121687175,7694748,1793308,122398715,0,800000,600,0,5873,4431,mlc
4550,19.05,14.58,404,1,259,97.6,0.2,2.2,121687175,7694748,1793308,122398715,0,0,664,0,5428,3656,mlc
4551,19.05,14.58,404,1,259,98.2,0.1,1.7,121686255,7695596,1793376,122397885,0,0,446,0,5409,3649,mlc
4552,19.05,14.58,404,1,259,99.9,0.1,0.0,121686255,7695596,1793376,122397885,0,0,664,0,5640,4953,mlc
4553,19.45,14.74,404,2,258,99.9,0.1,0.0,121686255,7695596,1793376,122397885,0,44000,424,0,1082,1685,mlc
4554,19.45,14.74,404,1,259,97.6,0.2,2.2,121685265,7696444,1793528,122396995,0,0,544,0,1142,1476,mlc
4555,19.45,14.74,404,1,259,98.3,0.0,1.7,121685265,7696444,1793528,122396995,0,0,704,0,2487,2843,mlc
4556,19.45,14.74,404,1,259,99.8,0.2,0.0,121685265,7696444,1793528,122396995,0,0,360,0,7174,5079,mlc
4557,19.45,14.74,404,1,259,99.8,0.2,0.0,121683695,7697904,1793636,122395535,0,0,519,0,5179,3577,mlc
4558,19.73,14.88,404,1,259,97.8,0.1,2.0,121683695,7697904,1793636,122395535,0,0,600,0,5396,3793,mlc
4559,19.73,14.88,404,2,258,98.0,0.1,1.9,121683695,7697904,1793636,122395535,0,16000,958,0,6326,4947,mlc
4560,19.73,14.88,405,2,259,99.8,0.2,0.0,121681895,7699532,1793804,122393875,0,0,636,0,5634,3707,mlc
4561,19.73,14.88,405,1,259,99.9,0.1,0.0,121681895,7699532,1793804,122393875,0,0,1056,0,972,1356,mlc
4562,20.0,15.01,405,2,258,97.6,0.2,2.2,121681825,7699364,1794048,122393925,0,0,480,0,1706,2382,mlc
4563,20.0,15.01,405,1,259,98.6,0.2,1.3,121681825,7699364,1794048,122393925,0,0,1139,0,1543,2055,mlc
4564,20.0,15.01,405,1,259,99.9,0.1,0.0,121681825,7699364,1794048,122393925,0,16000,1140,0,5350,3752,mlc
4565,20.0,15.01,405,1,259,99.9,0.1,0.0,121681685,7699068,1794484,122393885,0,0,1260,0,5402,3658,mlc
4566,20.0,15.01,405,1,259,97.1,0.1,2.7,121681685,7699068,1794484,122393885,0,0,1380,0,6381,5191,mlc
4567,20.32,15.16,405,2,259,98.9,0.1,1.1,121681685,7699068,1794484,122393885,0,0,540,0,5359,3615,mlc
4568,20.32,15.16,405,1,259,99.8,0.2,0.0,121680415,7700716,1794100,122392735,0,0,1020,0,4859,3472,mlc
4569,20.32,15.16,405,1,259,99.9,0.1,0.0,121680415,7700716,1794100,122392735,0,16000,1306,0,1436,2307,mlc
4570,20.32,15.16,405,1,259,96.0,0.1,3.9,121679445,7701652,1794136,122391845,0,0,1560,0,2675,2941,mlc
4571,20.61,15.31,405,1,259,99.4,0.0,0.5,121679445,7701652,1794136,122391845,0,0,1102,0,8210,4705,mlc
4572,20.61,15.31,405,1,259,99.9,0.1,0.0,121677085,7703924,1794220,122389565,0,0,1500,0,8287,4999,mlc
4573,20.61,15.31,405,1,259,99.5,0.1,0.4,121677085,7703924,1794220,122389565,0,0,780,0,8713,6084,mlc
4574,20.61,15.31,405,1,259,96.5,0.2,3.3,121673155,7707668,1794416,122385745,0,16000,1080,0,8327,4931,mlc
4575,20.88,15.45,405,1,259,99.9,0.1,0.0,121673155,7707668,1794416,122385745,0,900000,982,0,8261,4748,mlc
4576,20.88,15.45,405,1,259,99.9,0.1,0.0,121673155,7707668,1794416,122385745,0,0,660,0,8567,5699,mlc
4577,20.88,15.45,405,1,259,99.9,0.1,0.0,121671285,7709004,1794940,122384015,0,0,699,0,9150,5585,mlc
4578,20.88,15.45,405,1,259,98.0,0.2,1.8,121671285,7709004,1794940,122384015,0,0,600,0,8247,4887,mlc
4579,20.88,15.45,405,1,259,97.7,0.0,2.3,121671285,7709004,1794940,122384015,0,28000,480,0,8170,4717,mlc
4580,21.21,15.61,405,2,259,99.8,0.2,0.0,121670115,7710404,1794720,122382985,0,0,420,0,8774,6190,mlc
4581,21.21,15.61,405,1,259,96.2,0.1,3.6,121669545,7710904,1794784,122382525,0,0,600,0,8340,4934,mlc
4582,21.21,15.61,405,1,259,98.5,0.1,1.4,121669545,7710904,1794784,122382525,0,0,420,0,8287,4842,mlc
4583,21.44,15.75,405,2,259,99.8,0.2,0.0,121669545,7710904,1794784,122382525,0,0,540,0,9277,5520,mlc
4584,21.44,15.75,405,1,259,16.2,1.7,82.1,121668765,7711520,1794944,122381865,0,16000,780,0,8518,5554,mlc
4585,21.44,15.75,405,1,259,4.4,0.1,95.5,127326305,2053956,1794972,128039525,0,0,540,0,8219,4761,mlc
4586,19.8,15.5,405,1,259,5.0,0.1,94.9,127326305,2053956,1794972,128039525,0,0,540,0,8283,5566,mlc
4587,19.8,15.5,405,2,258,9.6,0.3,90.2,127326305,2053956,1794972,128039525,0,0,720,0,8642,6139,mlc
4588,19.8,15.5,405,1,259,8.7,0.1,91.3,127323845,2056304,1795088,128037155,0,0,540,0,8915,5157,mlc
4589,19.8,15.5,405,2,258,8.1,0.2,91.6,127323845,2056304,1795088,128037155,0,16000,802,0,8228,4794,mlc
4590,18.29,15.26,405,2,258,4.7,0.0,95.2,127323845,2056304,1795088,128037155,0,0,1020,0,8416,5318,mlc
4591,18.29,15.26,405,1,259,5.0,0.1,94.9,127218985,2161016,1795232,127932405,0,0,540,0,8423,5258,mlc
4592,18.29,15.26,405,1,259,7.4,0.2,92.4,127218985,2161016,1795232,127932405,0,0,1972,0,8331,4945,mlc
4593,18.29,15.26,405,2,258,6.4,0.9,92.7,127218985,2161016,1795232,127932405,0,0,442,0,9074,9066,mlc
4594,18.29,15.26,405,2,258,5.0,0.2,94.8,126692065,2687876,1795292,127405605,0,48000,360,0,8710,8952,mlc
4595,16.91,15.03,405,1,259,4.4,0.0,95.5,126692065,2687876,1795292,127405605,0,780000,360,0,8150,4759,mlc
4596,16.91,15.03,405,2,258,4.5,0.1,95.4,126692065,2687876,1795292,127405605,0,0,802,0,8193,4763,mlc
4597,16.91,15.03,405,3,257,5.2,0.1,94.7,126691825,2687504,1795904,127405485,0,0,1222,101,8400,5221,mlc
4598,16.91,15.03,405,1,259,9.1,0.2,90.8,126691825,2687504,1795904,127405485,0,0,540,0,9112,5679,mlc
4599,16.91,15.03,405,1,259,8.5,0.1,91.4,126691825,2687504,1795904,127405485,0,0,480,0,8317,5219,mlc
4600,15.71,14.81,405,1,259,8.7,0.1,91.2,126691955,2687692,1795588,127405765,0,52000,1101,0,8317,5182,mlc
4601,15.71,14.81,405,2,258,4.8,1.1,94.1,126691955,2687692,1795588,127405765,0,0,780,0,8728,5987,mlc
4602,15.71,14.81,405,2,258,4.5,0.1,95.4,126691955,2687692,1795588,127405765,0,0,660,138,8374,5125,mlc
4603,15.71,14.81,405,1,259,4.4,0.1,95.5,126165365,3214212,1795652,126879255,0,0,1213,0,8282,4857,mlc
4604,15.71,14.81,405,1,259,4.8,0.2,95.0,126165365,3214212,1795652,126879255,0,0,1379,0,8557,5464,mlc
